time,n_true,true_velocitypredicted_n,predicted_velocity,bounds_crossed
2.0985634326934814,1.1731714010238647,17.334491729736328,1.2758396863937378,16.106788635253906,0
2.1587748527526855,1.1729137897491455,17.241987228393555,1.279982566833496,16.034719467163086,0
2.198779582977295,1.1733840703964233,17.241987228393555,1.2838325500488281,16.025104522705078,0
2.2588987350463867,1.1743505001068115,17.307226181030273,1.2876379489898682,16.108116149902344,0
2.318627119064331,1.173456072807312,17.307226181030273,1.290458083152771,16.105688095092773,0
2.3788490295410156,1.1737323999404907,17.24664878845215,1.293055772781372,16.045289993286133,0
2.4180986881256104,1.1734368801116943,17.24664878845215,1.2951864004135132,16.033788681030273,0
2.478210687637329,1.1734247207641602,17.3188419342041,1.2970565557479858,16.113100051879883,0
2.538085699081421,1.173367977142334,17.21135902404785,1.2986781597137451,15.994623184204102,0
2.598900556564331,1.1725126504898071,17.21135902404785,1.2997539043426514,15.975719451904297,0
2.638439416885376,1.1736756563186646,17.371376037597656,1.3012046813964844,16.14591407775879,0
2.6987736225128174,1.1744384765625,17.371376037597656,1.3027501106262207,16.127151489257812,0
2.7586374282836914,1.1730163097381592,17.363351821899414,1.3035045862197876,16.143077850341797,0
2.8191511631011963,1.1741787195205688,17.363351821899414,1.3045990467071533,16.168935775756836,0
2.8586418628692627,1.1741695404052734,17.29612159729004,1.3055052757263184,16.07662582397461,0
2.9187347888946533,1.1732816696166992,17.29612159729004,1.3059340715408325,16.06875228881836,0
2.9789488315582275,1.1717274188995361,17.387100219726562,1.30574631690979,16.173376083374023,0
3.038783550262451,1.1722989082336426,17.365610122680664,1.3057931661605835,16.138315200805664,0
3.078904390335083,1.1711481809616089,17.365610122680664,1.3054401874542236,16.140729904174805,0
3.1387298107147217,1.172380805015564,17.29884910583496,1.305544376373291,16.079631805419922,0
3.1988699436187744,1.1734338998794556,17.29884910583496,1.3059444427490234,16.088525772094727,0
3.2585253715515137,1.1740065813064575,17.337472915649414,1.3064186573028564,16.10013198852539,0
3.2987375259399414,1.1749213933944702,17.337472915649414,1.3070462942123413,16.114112854003906,0
3.358813762664795,1.1755585670471191,17.375743865966797,1.3077021837234497,16.12285614013672,0
3.418860912322998,1.175023078918457,17.375743865966797,1.308021903038025,16.137027740478516,0
3.481947183609009,1.1733243465423584,17.318174362182617,1.3077216148376465,16.04996681213379,0
3.5644261837005615,1.173255205154419,17.333467483520508,1.3073780536651611,16.07219696044922,0
3.6186954975128174,1.1726678609848022,17.333467483520508,1.3068499565124512,16.099584579467773,0
3.679069995880127,1.1735121011734009,17.25680923461914,1.306563377380371,16.01401710510254,0
3.7188730239868164,1.1726988554000854,17.25680923461914,1.3060230016708374,16.025875091552734,0
3.7787704467773438,1.1737312078475952,17.342073440551758,1.3057633638381958,16.089500427246094,0
3.8387999534606934,1.1729068756103516,17.309537887573242,1.3052464723587036,16.066226959228516,0
3.8787574768066406,1.1730356216430664,17.309537887573242,1.3047598600387573,16.085420608520508,0
3.9387168884277344,1.1736730337142944,17.268709182739258,1.3044261932373047,16.05648422241211,0
3.9987173080444336,1.1720404624938965,17.268709182739258,1.3036508560180664,16.079565048217773,0
4.058588981628418,1.1711366176605225,17.274587631225586,1.3026834726333618,16.0870361328125,0
4.098601341247559,1.1719307899475098,17.274587631225586,1.3019673824310303,16.07221794128418,0
4.15853214263916,1.1726675033569336,17.344139099121094,1.3014497756958008,16.147432327270508,0
4.218847274780273,1.173646330833435,17.344139099121094,1.3011564016342163,16.155927658081055,0
4.279314994812012,1.1729702949523926,17.378223419189453,1.300667643547058,16.182353973388672,0
4.318601608276367,1.1724213361740112,17.378223419189453,1.3000408411026,16.176687240600586,0
4.378737926483154,1.1727312803268433,17.377948760986328,1.2994894981384277,16.173532485961914,0
4.438724517822266,1.170225739479065,17.371427536010742,1.298376202583313,16.13726043701172,0
4.498868942260742,1.1713042259216309,17.371427536010742,1.2975685596466064,16.142763137817383,0
4.5600128173828125,1.1728579998016357,17.344558715820312,1.2971270084381104,16.116106033325195,0
4.598836898803711,1.1741619110107422,17.344558715820312,1.2969470024108887,16.1091251373291,0
4.6587934494018555,1.1727533340454102,17.25010871887207,1.296419620513916,15.994444847106934,0
4.718593597412109,1.173936128616333,17.25010871887207,1.2961304187774658,16.042388916015625,0
4.779104232788086,1.1759010553359985,17.33840560913086,1.296207070350647,16.12859344482422,0
4.818774223327637,1.1753430366516113,17.33840560913086,1.2960882186889648,16.110177993774414,0
