time,n_true,true_velocitypredicted_n,predicted_velocity,bounds_crossed
2.126049280166626,0.9991955757141113,-0.42209047079086304,1.0912554264068604,-0.3985203504562378,0
2.165752410888672,0.999764621257782,-1.061702013015747,1.0947226285934448,-1.040964961051941,0
2.2255473136901855,1.0004265308380127,-1.061702013015747,1.097978949546814,-1.0473819971084595,0
2.2852773666381836,0.9999980330467224,1.7559409141540527,1.100508451461792,1.7838102579116821,0
2.345655918121338,1.0000135898590088,-1.4432002305984497,1.1026746034622192,-1.419687032699585,0
2.384963274002075,0.9998666644096375,-1.4432002305984497,1.1044648885726929,-1.4115557670593262,0
2.4447481632232666,1.0002585649490356,0.21856437623500824,1.1061794757843018,0.25713101029396057,0
2.5051331520080566,1.001350998878479,0.21856437623500824,1.1080995798110962,0.2606135606765747,0
2.5660386085510254,1.001574993133545,-1.2772566080093384,1.1097794771194458,-1.2337803840637207,0
2.6050195693969727,1.003214716911316,-1.2772566080093384,1.1118160486221313,-1.2381879091262817,0
2.665769100189209,1.0030412673950195,1.1423994302749634,1.1133787631988525,1.1877400875091553,0
2.7258107662200928,1.0030959844589233,1.1423994302749634,1.1146440505981445,1.1926864385604858,0
2.7858026027679443,0.9993933439254761,1.027025818824768,1.1142627000808716,1.083517074584961,0
2.825562000274658,1.0002977848052979,1.027025818824768,1.1142919063568115,1.0939149856567383,0
2.8858678340911865,1.0002602338790894,1.2034862041473389,1.1142951250076294,1.2483644485473633,0
2.945688247680664,1.0001808404922485,-0.8120059967041016,1.1142566204071045,-0.7689117789268494,0
3.0061147212982178,1.0003324747085571,-0.8120059967041016,1.1142573356628418,-0.7676070332527161,0
3.045851707458496,1.000459909439087,-1.1253846883773804,1.1142741441726685,-1.085315227508545,0
3.10699725151062,0.9998475313186646,-1.1253846883773804,1.1140552759170532,-1.0793969631195068,0
3.1659913063049316,0.9992222189903259,1.400174617767334,1.113640546798706,1.4457645416259766,0
3.2256977558135986,0.9997545480728149,1.400174617767334,1.1134302616119385,1.4586279392242432,0
3.287531852722168,0.999925971031189,-0.5308564901351929,1.113268494606018,-0.4745292663574219,0
3.3257901668548584,0.9992769956588745,-0.5308564901351929,1.1128933429718018,-0.4681110382080078,0
3.386091709136963,0.9984909892082214,-0.4614652097225189,1.112302303314209,-0.39604827761650085,0
3.4457759857177734,1.0009347200393677,0.5252014398574829,1.112474799156189,0.5950206518173218,0
3.535576581954956,1.002420425415039,0.5252014398574829,1.1129902601242065,0.5889812111854553,0
3.5858547687530518,1.0015064477920532,0.9634860157966614,1.1131043434143066,1.0290207862854004,0
3.6460697650909424,1.0014053583145142,-1.7925481796264648,1.1131081581115723,-1.738384485244751,0
3.686276435852051,0.9992796182632446,-1.7925481796264648,1.1124674081802368,-1.7509037256240845,0
3.745753049850464,1.0010313987731934,0.8442313075065613,1.1123279333114624,0.9135701656341553,0
3.8060622215270996,1.0004570484161377,0.8442313075065613,1.111991047859192,0.9080591201782227,0
3.868652582168579,1.0007656812667847,-1.2739605903625488,1.1117161512374878,-1.2111788988113403,0
3.905673027038574,1.0006343126296997,-1.2739605903625488,1.1113793849945068,-1.2120026350021362,0
3.96813702583313,1.002744197845459,-1.3118910789489746,1.111549973487854,-1.2522157430648804,0
4.025651931762695,1.0013543367385864,-1.3118910789489746,1.1112812757492065,-1.2590904235839844,0
4.085929870605469,1.0019290447235107,1.6142587661743164,1.1111172437667847,1.6586717367172241,0
4.1258544921875,0.9996649026870728,1.6142587661743164,1.1103615760803223,1.6727275848388672,0
4.1859331130981445,1.0005584955215454,-0.7970592975616455,1.1098488569259644,-0.7330383658409119,0
4.245949745178223,1.000725507736206,1.2948193550109863,1.1093735694885254,1.3583561182022095,0
4.306262016296387,1.00135338306427,1.2948193550109863,1.1090354919433594,1.345000982284546,0
4.345940113067627,1.0016422271728516,0.7557882070541382,1.1087373495101929,0.8203439116477966,0
4.406184196472168,1.0017465353012085,0.7557882070541382,1.108431339263916,0.8024224042892456,0
4.4659271240234375,1.0014011859893799,-0.9607097506523132,1.108019232749939,-0.9228202104568481,0
4.525707244873047,1.0011658668518066,-0.9607097506523132,1.1075395345687866,-0.9168404340744019,0
4.565791130065918,0.9995850920677185,-2.140974998474121,1.1067142486572266,-2.096834421157837,0
4.625800132751465,1.0005539655685425,-2.140974998474121,1.1061289310455322,-2.0963950157165527,0
4.685956954956055,1.0015199184417725,0.7522469162940979,1.1057510375976562,0.7803178429603577,0
4.745660305023193,1.0009804964065552,-0.6094791889190674,1.1052435636520386,-0.5697798728942871,0
4.808269500732422,1.0003494024276733,-0.6094791889190674,1.1046053171157837,-0.5684173703193665,0
4.845864772796631,1.0008037090301514,0.5902982354164124,1.104071021080017,0.6287614703178406,0
4.9059600830078125,1.0002022981643677,0.5902982354164124,1.1034189462661743,0.6239533424377441,0
4.965801239013672,1.0022746324539185,-1.1954162120819092,1.103186845779419,-1.1623203754425049,0
5.026410102844238,1.002335548400879,-1.1954162120819092,1.1029335260391235,-1.178187608718872,0
5.065851211547852,1.0039092302322388,1.4164276123046875,1.1029495000839233,1.4310107231140137,0
5.125737190246582,1.0040743350982666,1.4164276123046875,1.1029354333877563,1.4238289594650269,0
5.185777187347412,1.0033382177352905,1.285557746887207,1.1027261018753052,1.302709937095642,0
5.247282028198242,1.0048989057540894,0.5918036699295044,1.1027673482894897,0.6214289665222168,0
5.285940170288086,1.0046110153198242,0.5918036699295044,1.1026921272277832,0.6307891011238098,0
5.345829963684082,1.00607168674469,-1.8449105024337769,1.1028279066085815,-1.8162132501602173,0
5.405977249145508,1.0063607692718506,-1.8449105024337769,1.1029409170150757,-1.798353672027588,0
5.468633651733398,1.0048449039459229,1.5143287181854248,1.1027151346206665,1.5659186840057373,0
5.508409023284912,1.003904104232788,1.5143287181854248,1.102288842201233,1.5702180862426758,0
5.565540790557861,1.0039151906967163,-1.092419981956482,1.1018486022949219,-1.050392746925354,0
5.62581729888916,1.0036249160766602,-1.092419981956482,1.101345181465149,-1.0645146369934082,0
5.688155174255371,1.0044753551483154,-2.4385945796966553,1.1009782552719116,-2.412863254547119,0
5.726412773132324,1.0030457973480225,-2.4385945796966553,1.1003528833389282,-2.409079074859619,0
