time,n_true,true_velocitypredicted_n,predicted_velocity,bounds_crossed
2.159705638885498,1.1604727506637573,16.891767501831055,1.2638511657714844,16.21874237060547,0
2.2195208072662354,1.1606132984161377,16.883270263671875,1.2677710056304932,16.217561721801758,0
2.280824899673462,1.16071355342865,16.883270263671875,1.2712607383728027,16.226394653320312,0
2.319538116455078,1.1595230102539062,16.815303802490234,1.2737517356872559,16.162370681762695,0
2.3796188831329346,1.1577415466308594,16.815303802490234,1.2752089500427246,16.15896224975586,0
2.439575672149658,1.1588999032974243,17.05422019958496,1.2772393226623535,16.412572860717773,0
2.479585647583008,1.1565338373184204,17.05422019958496,1.2780673503875732,16.430950164794922,0
2.5394797325134277,1.1566485166549683,17.006444931030273,1.2790699005126953,16.38916778564453,0
2.5999209880828857,1.1568421125411987,16.97537612915039,1.2802029848098755,16.350919723510742,0
2.6598622798919678,1.1597306728363037,16.97537612915039,1.2825061082839966,16.33665657043457,0
2.720667839050293,1.1608788967132568,16.9212646484375,1.2849377393722534,16.2614803314209,0
2.760524272918701,1.162049651145935,16.9212646484375,1.2874298095703125,16.255578994750977,0
2.820387363433838,1.163183569908142,16.855388641357422,1.2899105548858643,16.182947158813477,0
2.880218982696533,1.163862943649292,16.855388641357422,1.2921732664108276,16.20018768310547,0
2.9201438426971436,1.16176176071167,16.977964401245117,1.2932217121124268,16.337120056152344,0
2.9800615310668945,1.161590814590454,16.977964401245117,1.2939988374710083,16.33722496032715,0
3.04044771194458,1.1593875885009766,16.942611694335938,1.293840765953064,16.30592155456543,0
3.100883960723877,1.1612751483917236,16.971149444580078,1.2943376302719116,16.34821891784668,0
3.140181064605713,1.1607459783554077,16.971149444580078,1.294529676437378,16.324302673339844,0
3.2006685733795166,1.1600053310394287,16.9793701171875,1.29440176486969,16.330747604370117,0
3.260363817214966,1.161245346069336,16.9793701171875,1.2946470975875854,16.319482803344727,0
3.3202192783355713,1.1628046035766602,16.987974166870117,1.2952808141708374,16.3311710357666,0
3.3603198528289795,1.161584496498108,16.987974166870117,1.295358419418335,16.333730697631836,0
3.4201979637145996,1.162278413772583,16.850475311279297,1.295559048652649,16.204620361328125,0
3.480336904525757,1.1625769138336182,16.850475311279297,1.2957345247268677,16.19966697692871,0
3.5419421195983887,1.162456750869751,16.989168167114258,1.2957605123519897,16.342702865600586,0
3.628045082092285,1.1617830991744995,16.989168167114258,1.2955007553100586,16.334087371826172,0
3.6803395748138428,1.1616355180740356,16.921743392944336,1.2951513528823853,16.281646728515625,0
3.7412052154541016,1.160722017288208,16.978809356689453,1.2945141792297363,16.333148956298828,0
3.7801640033721924,1.1599212884902954,16.978809356689453,1.29366934299469,16.32737159729004,0
3.8402140140533447,1.162933111190796,16.9459228515625,1.293670415878296,16.28896713256836,0
3.900731325149536,1.1625964641571045,17.018611907958984,1.2934906482696533,16.361040115356445,0
3.9403164386749268,1.163905143737793,17.018611907958984,1.2935824394226074,16.37833023071289,0
4.00055456161499,1.1647257804870605,17.03207015991211,1.29377281665802,16.368879318237305,0
4.060295581817627,1.1636677980422974,17.03207015991211,1.2935715913772583,16.383893966674805,0
4.120172500610352,1.1646603345870972,17.02742576599121,1.293544054031372,16.3773193359375,0
4.1802873611450195,1.1649295091629028,17.02742576599121,1.2934846878051758,16.36521339416504,0
4.220185279846191,1.1649106740951538,16.955827713012695,1.2933269739151,16.302791595458984,0
4.280228614807129,1.1662472486495972,16.955827713012695,1.2934032678604126,16.295034408569336,0
4.341058731079102,1.1650874614715576,16.945594787597656,1.2930964231491089,16.2689266204834,0
4.381723403930664,1.1652063131332397,16.945594787597656,1.2927546501159668,16.262868881225586,0
4.440421104431152,1.1628113985061646,17.055049896240234,1.2918154001235962,16.38184356689453,0
4.500866889953613,1.1614441871643066,17.032976150512695,1.2905950546264648,16.371511459350586,0
4.5604248046875,1.1604479551315308,17.032976150512695,1.2892175912857056,16.377445220947266,0
4.600665092468262,1.1603902578353882,16.938913345336914,1.2879111766815186,16.28263282775879,0
4.660341262817383,1.1608167886734009,16.938913345336914,1.2867722511291504,16.294612884521484,0
4.720304489135742,1.1597251892089844,16.91990852355957,1.2854602336883545,16.257667541503906,0
4.782238483428955,1.1616859436035156,16.91990852355957,1.2846357822418213,16.25069236755371,0
4.820262432098389,1.160189151763916,16.989023208618164,1.2835252285003662,16.3380184173584,0
4.880311012268066,1.1600229740142822,16.989023208618164,1.2824379205703735,16.33608627319336,0
4.94029426574707,1.1596364974975586,17.019529342651367,1.2813284397125244,16.380319595336914,0
5.003337860107422,1.160961389541626,17.102216720581055,1.2805397510528564,16.442882537841797,0
5.040291786193848,1.1618677377700806,17.102216720581055,1.2799502611160278,16.44635581970215,0
5.100707054138184,1.1609561443328857,16.971452713012695,1.2791846990585327,16.300214767456055,0
5.160167694091797,1.1614621877670288,16.971452713012695,1.2785357236862183,16.29654312133789,0
5.221498012542725,1.1612321138381958,16.964832305908203,1.2778509855270386,16.291593551635742,0
5.26046895980835,1.1616847515106201,16.964832305908203,1.2772623300552368,16.280405044555664,0
5.320263862609863,1.1619479656219482,17.043010711669922,1.276723861694336,16.358057022094727,0
5.380255699157715,1.1626032590866089,17.043010711669922,1.2763011455535889,16.368864059448242,0
5.442234992980957,1.163025975227356,17.084054946899414,1.275938630104065,16.4156551361084,0
5.481327533721924,1.1631989479064941,17.084054946899414,1.2755850553512573,16.41387367248535,0
5.540262222290039,1.1620543003082275,17.09837532043457,1.2750070095062256,16.422468185424805,0
5.600594520568848,1.1619523763656616,16.93879508972168,1.2744120359420776,16.269994735717773,0
