time,n_true,true_velocitypredicted_n,predicted_velocity,bounds_crossed
2.081758975982666,0.9982696771621704,-1.6817269325256348,1.0903148651123047,-1.7550811767578125,0
2.121539354324341,0.9993998408317566,-1.6817269325256348,1.0923118591308594,-1.7781356573104858,0
2.1814870834350586,0.9991081357002258,1.3707212209701538,1.094135046005249,1.2681996822357178,0
2.2415249347686768,1.0018731355667114,-0.5256078839302063,1.0972790718078613,-0.61143958568573,0
2.3013668060302734,1.0040637254714966,-0.5256078839302063,1.10101318359375,-0.6220381855964661,0
2.341353178024292,1.0029869079589844,1.486004114151001,1.1036003828048706,1.409110426902771,0
2.4013853073120117,1.0024404525756836,1.486004114151001,1.10555100440979,1.416115164756775,0
2.4620373249053955,1.001161813735962,1.7996907234191895,1.1066856384277344,1.700999140739441,0
2.5213916301727295,1.0008302927017212,1.7996907234191895,1.1075968742370605,1.722634196281433,0
2.5828514099121094,1.001125693321228,-1.2895342111587524,1.1085783243179321,-1.3828189373016357,0
2.6415159702301025,1.0022900104522705,-1.2895342111587524,1.1099369525909424,-1.3884869813919067,0
2.687532901763916,1.002461314201355,1.2540336847305298,1.1111639738082886,1.1695520877838135,0
2.7413220405578613,1.0024901628494263,0.6109220385551453,1.1122132539749146,0.5187114477157593,0
2.8009915351867676,1.0034892559051514,0.6109220385551453,1.1134674549102783,0.49943655729293823,0
2.8625781536102295,1.0024338960647583,1.2873729467391968,1.1141093969345093,1.1810686588287354,0
2.9044930934906006,1.0011882781982422,1.2873729467391968,1.1141961812973022,1.1526678800582886,0
2.9622814655303955,1.0006177425384521,1.1990001201629639,1.114078164100647,1.0555922985076904,0
3.0213541984558105,1.0010173320770264,1.1990001201629639,1.1141239404678345,1.0808968544006348,0
3.0819029808044434,1.0011252164840698,0.21108081936836243,1.1141929626464844,0.07934469729661942,0
3.1215262413024902,1.0020495653152466,0.21108081936836243,1.114539384841919,0.11925255507230759,0
3.181424856185913,1.004233956336975,1.2433977127075195,1.1154996156692505,1.147951364517212,0
3.2413530349731445,1.0031263828277588,1.7435559034347534,1.1159021854400635,1.647680640220642,0
3.30237078666687,1.0017197132110596,1.7435559034347534,1.115756630897522,1.6449731588363647,0
3.3414220809936523,1.0009961128234863,1.4291774034500122,1.1153712272644043,1.3193994760513306,0
3.401345729827881,1.000537395477295,1.4291774034500122,1.1148678064346313,1.3385708332061768,0
3.4621169567108154,0.9998236298561096,-1.0038539171218872,1.1141923666000366,-1.0797520875930786,0
3.5424602031707764,1.0003407001495361,-1.0038539171218872,1.1137278079986572,-1.0747374296188354,0
3.581427574157715,0.9997093081474304,-0.3934233486652374,1.1131114959716797,-0.49160248041152954,0
3.6415035724639893,0.999655544757843,-2.1151928901672363,1.112528920173645,-2.230849504470825,0
3.701498031616211,0.9993433952331543,-2.1151928901672363,1.1119029521942139,-2.2216458320617676,0
3.7414989471435547,1.0016316175460815,-1.3069636821746826,1.1119341850280762,-1.428132176399231,0
3.801452398300171,1.0008387565612793,-1.3069636821746826,1.1116981506347656,-1.4369195699691772,0
3.861964464187622,1.0001264810562134,1.1595410108566284,1.1112576723098755,1.080784559249878,0
3.921252965927124,1.0001065731048584,1.1595410108566284,1.1108208894729614,1.0496902465820312,0
